id Avg 1D XGBoost LightGBM NN LSTM
5.872000000000000000e+03 1.248631027095148116e-01 1.301076741424239680e-01 1.236657178912948934e-01 1.248631028271393884e-01 1.233732700347900391e-01 1.211275532841682434e-01
6.633000000000000000e+03 5.807159421239516811e-02 5.809489276854377243e-02 6.542084316459917392e-02 5.742919411356883774e-02 5.703070759773254395e-02 5.647256597876548767e-02
6.229000000000000000e+03 8.535759736836893985e-02 9.073472968500512215e-02 7.098280113824644022e-02 8.776426933221918858e-02 6.867878139019012451e-02 6.717661023139953613e-02
6.635000000000000000e+03 3.447945850372265419e-01 3.799415418713972814e-01 1.353552196373702943e-01 3.447945869474501324e-01 3.592318594455718994e-01 3.333157896995544434e-01
5.873000000000000000e+03 6.290051967687870782e-02 7.944130120788664429e-02 8.822647115661806649e-02 6.163366070102658384e-02 6.290484219789505005e-02 6.110442802309989929e-02
5.874000000000000000e+03 2.866558617771265693e-02 3.594328852349603504e-02 3.826057502439304120e-02 2.866558574697857312e-02 2.964068949222564697e-02 2.388758957386016846e-02
6.230000000000000000e+03 8.683266884060028556e-02 1.049410014778457689e-01 9.008224387628072094e-02 8.641958977685386400e-02 8.239640295505523682e-02 8.238766342401504517e-02
5.875000000000000000e+03 7.768282130887899095e-02 7.454133301437662618e-02 7.879866494580202441e-02 7.486150870193600260e-02 7.625420391559600830e-02 7.565743476152420044e-02
6.637000000000000000e+03 1.082342358188608106e-01 1.032026295305708413e-01 1.150781162142947706e-01 1.033636398857241401e-01 1.082767248153686523e-01 1.064220294356346130e-01
5.877000000000000000e+03 9.592219029884117842e-02 8.784929642307029440e-02 7.139356717767203486e-02 9.592218971997652777e-02 8.478993177413940430e-02 7.500439137220382690e-02
5.878000000000000000e+03 6.732499161617908068e-02 7.556716651199324453e-02 6.880634843769543874e-02 7.008709272821869729e-02 6.103670597076416016e-02 5.986993014812469482e-02
6.638000000000000000e+03 7.998387549170626887e-02 1.025079064169838183e-01 6.575063805888538282e-02 8.378445426023670151e-02 7.226037234067916870e-02 7.226540893316268921e-02
6.639000000000000000e+03 9.327631735789503054e-02 9.342044740813362780e-02 1.171953744778331252e-01 9.115982184818718914e-02 9.213095903396606445e-02 9.187401086091995239e-02
5.880000000000000000e+03 8.799902037424689460e-02 8.426128339130276035e-02 9.669062080301714379e-02 8.888082023286451860e-02 8.789728581905364990e-02 8.774603158235549927e-02
6.640000000000000000e+03 1.055272165856770139e-01 1.045016544918541262e-01 6.882558446493890203e-02 1.057123554119947795e-01 7.095582783222198486e-02 7.453946769237518311e-02
6.641000000000000000e+03 4.866041051267946255e-02 4.310518451511484717e-01 1.000469678103620141e-01 4.982204041192630356e-02 5.003267154097557068e-02 4.644034430384635925e-02
5.881000000000000000e+03 3.891313575846783862e-02 3.956945164612809401e-02 5.061250140223158556e-02 3.830255441905226071e-02 3.889887407422065735e-02 3.808561339974403381e-02
6.642000000000000000e+03 9.213806556906106726e-02 9.194483905063569051e-02 1.026438197866809260e-01 9.090063494381338260e-02 9.034963697195053101e-02 8.913352340459823608e-02
6.643000000000000000e+03 1.122632182176051679e-01 1.503170679475613891e-01 1.260345495180745512e-01 1.122632182057873573e-01 1.114511638879776001e-01 1.053819581866264343e-01
6.646000000000000000e+03 1.417671897672778958e-01 1.306362701431551532e-01 1.132914644160072370e-01 1.417671868378278799e-01 1.499368697404861450e-01 1.406506448984146118e-01
6.647000000000000000e+03 5.570137190798733068e-02 6.931719849443541970e-02 7.052957780488700035e-02 5.637858896070158110e-02 4.625529423356056213e-02 5.119379237294197083e-02
6.231000000000000000e+03 4.466233225979528848e-02 4.484090379025732626e-02 5.156977248119934409e-02 4.465770097422559065e-02 4.466246441006660461e-02 4.463887214660644531e-02
5.882000000000000000e+03 7.836160485374123186e-02 7.638963315238006535e-02 1.132260401322310872e-01 7.992850736160428404e-02 7.662853598594665527e-02 7.663078606128692627e-02
5.883000000000000000e+03 6.748071625344351232e-02 7.422527438586291881e-02 8.919457072629281835e-02 6.748071632465300895e-02 6.777022778987884521e-02 6.524020433425903320e-02
5.888000000000000000e+03 6.806426651728977872e-02 6.729672935398517408e-02 5.533855376905540829e-02 6.879902870694981631e-02 6.332612037658691406e-02 6.332804262638092041e-02
6.648000000000000000e+03 6.931954994126243719e-02 7.404181395621209361e-02 8.403225102699567184e-02 6.871921836920170945e-02 6.173593550920486450e-02 6.165535375475883484e-02
6.233000000000000000e+03 7.445186032417822064e-02 7.125862843078020759e-02 6.056200793544321004e-02 7.098989156332660699e-02 6.329125910997390747e-02 6.328986585140228271e-02
5.889000000000000000e+03 6.576084349096401882e-02 8.394814937092082152e-02 4.551392036521850065e-02 7.048514070883936389e-02 5.881153419613838196e-02 5.879336595535278320e-02
6.652000000000000000e+03 7.094953021210061161e-02 6.770358980112599345e-02 7.074098922251774446e-02 6.941103775043809543e-02 6.329686194658279419e-02 6.316000223159790039e-02
5.890000000000000000e+03 6.706549042500109525e-02 8.698039277428486205e-02 5.885229395081115200e-02 6.537301768867684326e-02 5.719891563057899475e-02 5.714348331093788147e-02
6.234000000000000000e+03 6.491066864440046824e-02 6.392169554033613754e-02 6.496578299958426228e-02 6.462333792248901865e-02 5.580374225974082947e-02 5.580771714448928833e-02
5.892000000000000000e+03 8.983663200115886427e-02 9.233478261653914332e-02 6.173785596648583007e-02 8.658735812381389285e-02 6.016652286052703857e-02 6.002285331487655640e-02
6.235000000000000000e+03 1.171532165309988188e-01 1.167153356589255148e-01 9.922069708436145885e-02 1.171532153746628752e-01 1.160214692354202271e-01 1.093272194266319275e-01
6.240000000000000000e+03 2.127123545242491642e-01 2.451880053330255660e-01 1.159010479062687893e-01 2.203536034695649237e-01 1.519275605678558350e-01 1.441728174686431885e-01
5.894000000000000000e+03 4.812128502265405200e-02 6.687883878718077491e-02 5.207876910130203318e-02 4.807872155196016989e-02 4.719200357794761658e-02 4.593341797590255737e-02
6.653000000000000000e+03 4.470060018032684379e-02 4.686588220556092005e-02 5.709602988322202283e-02 4.329263491448184786e-02 4.472410678863525391e-02 4.451600462198257446e-02
5.895000000000000000e+03 5.010900501980225519e-02 1.510453662461032354e-01 5.215230328311332847e-02 5.005350535250464861e-02 4.969314858317375183e-02 4.932417348027229309e-02
6.241000000000000000e+03 1.021823036625843506e-01 1.058416879074318834e-01 7.964591909972117134e-02 1.017138458589749023e-01 7.831276208162307739e-02 7.951294630765914917e-02
6.655000000000000000e+03 5.400993157719905652e-02 5.218531468484487873e-02 8.131032972737550768e-02 5.215768022962095907e-02 4.658344015479087830e-02 5.383155122399330139e-02
6.242000000000000000e+03 6.188336575089574410e-02 6.197945937536016719e-02 5.167689264448865200e-02 6.286053212929702816e-02 5.445391312241554260e-02 5.413190647959709167e-02
6.244000000000000000e+03 4.261070297517461497e-02 4.658324633160006167e-02 4.464998397877741748e-02 4.261070298415392532e-02 3.757946938276290894e-02 3.698341175913810730e-02
6.656000000000000000e+03 7.116471815691625957e-02 7.435252790521469646e-02 7.386690165432455157e-02 7.241533576856869214e-02 7.114158570766448975e-02 7.091043889522552490e-02
6.245000000000000000e+03 8.770597275180742891e-02 8.477237347751954977e-02 7.087704254329975362e-02 8.605220649283835954e-02 7.571358233690261841e-02 7.470528036355972290e-02
5.897000000000000000e+03 5.050264715752315198e-02 4.988088186373452332e-02 6.857880362896631721e-02 5.028474754589319640e-02 4.952840134501457214e-02 4.952840134501457214e-02
6.657000000000000000e+03 5.692402259261554465e-02 6.107676078816995369e-02 5.880929039608080028e-02 5.705178463498140895e-02 5.314983427524566650e-02 5.270834639668464661e-02
5.901000000000000000e+03 7.091962222830064388e-02 7.837463240717464086e-02 6.450424856265035700e-02 7.371365038986495144e-02 7.012723386287689209e-02 7.006028294563293457e-02
6.658000000000000000e+03 1.512859416359776943e-01 1.444849046718492125e-01 1.024492181849680772e-01 1.512859409665818500e-01 1.287712603807449341e-01 1.477447599172592163e-01
6.247000000000000000e+03 4.664489794388253924e-02 7.289450950843147370e-02 5.163094565024139299e-02 4.890633646954197639e-02 4.666582867503166199e-02 4.622759670019149780e-02
6.249000000000000000e+03 1.252669099447630274e-01 2.079665295871801489e-01 9.417485020203142376e-02 1.252669102902414511e-01 8.422123640775680542e-02 9.960102289915084839e-02
5.902000000000000000e+03 1.535848616892126206e-01 1.962707421139975594e-01 1.356901136908164884e-01 1.535848621072602727e-01 1.539767682552337646e-01 1.492231339216232300e-01
6.250000000000000000e+03 8.427337648533596293e-02 8.801331987685805103e-02 7.766946945901546939e-02 8.427337652192147532e-02 8.792203664779663086e-02 5.663929507136344910e-02
6.253000000000000000e+03 9.758888288716345560e-02 9.633758617183472983e-02 8.732890722350868107e-02 9.758888253329260631e-02 8.355487883090972900e-02 8.518420904874801636e-02
5.904000000000000000e+03 8.613871196189083757e-02 7.114423601904820704e-02 8.140307349578534968e-02 8.613871204314695051e-02 8.360225707292556763e-02 8.589577674865722656e-02
5.906000000000000000e+03 6.798163752730300435e-02 2.273884279527803587e-01 8.234077177981743989e-02 6.798163712522981017e-02 5.291448161005973816e-02 4.085130989551544189e-02
5.907000000000000000e+03 8.820672346441502110e-02 6.525560148766124113e-02 6.188763653377304247e-02 8.067866492890499175e-02 7.167167961597442627e-02 6.135418266057968140e-02
6.254000000000000000e+03 9.816203808320742019e-02 1.041279545354298619e-01 8.995044741449692571e-02 9.583759141861185327e-02 8.922500163316726685e-02 8.915621787309646606e-02
6.256000000000000000e+03 8.429434985163362926e-02 1.065699869229177754e-01 8.155088808089497321e-02 8.543400124238705040e-02 7.503226399421691895e-02 7.811735570430755615e-02
6.257000000000000000e+03 8.644069208943053195e-02 9.193702132501316293e-02 7.777197943162686422e-02 8.644069079594919602e-02 8.658701181411743164e-02 6.792099028825759888e-02
5.908000000000000000e+03 6.178115022872759932e-02 6.351566894679283592e-02 5.499905549771110652e-02 6.212923051060196405e-02 5.534231662750244141e-02 5.533796548843383789e-02
6.660000000000000000e+03 5.951688295301656856e-02 6.138466935217899711e-02 5.655931983687410847e-02 5.581324097322594435e-02 5.956785753369331360e-02 5.944697931408882141e-02
6.258000000000000000e+03 6.842624307939043637e-02 7.960258223467474303e-02 8.498704198171476432e-02 6.681879403635332393e-02 6.391142308712005615e-02 6.401335448026657104e-02
5.910000000000000000e+03 4.687801805432717517e-02 4.349003884372887319e-02 4.657134407532077802e-02 4.577425720839067153e-02 4.151114821434020996e-02 4.638980701565742493e-02
6.662000000000000000e+03 6.064590812325863778e-02 2.315563945874190843e-01 1.052029198877640764e-01 7.901338789772659188e-02 4.669595882296562195e-02 4.702481254935264587e-02
5.911000000000000000e+03 9.977407163303839144e-02 9.627309747692558428e-02 5.928676164706300072e-02 9.860625988478453896e-02 1.121216490864753723e-01 9.932274371385574341e-02
5.913000000000000000e+03 1.324093769077418214e-01 1.324044817102357219e-01 1.511936462644047630e-01 1.324093768755588429e-01 1.319209635257720947e-01 1.189256161451339722e-01
6.259000000000000000e+03 6.191731681280057686e-02 6.177347097365915723e-02 1.215932962525004823e-01 6.123284803273200405e-02 5.968435108661651611e-02 5.970754846930503845e-02
6.260000000000000000e+03 1.046276420156244114e-01 9.139307968166032747e-02 9.813008173519854882e-02 1.006890194691898305e-01 9.154012054204940796e-02 9.031271189451217651e-02
6.261000000000000000e+03 7.259459435342270617e-02 9.036976714662829646e-02 6.682773927973524597e-02 7.556884317412794483e-02 5.987886711955070496e-02 5.983771011233329773e-02
5.914000000000000000e+03 7.842336009727621238e-02 7.788502273798460218e-02 6.618652383311314502e-02 7.788868213355087944e-02 6.722254306077957153e-02 6.717662513256072998e-02
6.262000000000000000e+03 7.156744931769309925e-02 7.067278203310642382e-02 7.275391090514096715e-02 7.216799452078334620e-02 7.132788002490997314e-02 6.966345757246017456e-02
5.915000000000000000e+03 8.023894886995440456e-02 8.056601763903700753e-02 9.685319184946029891e-02 8.203753047730644177e-02 7.241307944059371948e-02 7.243755459785461426e-02
6.263000000000000000e+03 7.605763194049917908e-02 9.319028796356326749e-02 7.531556252055654488e-02 7.332246793107516369e-02 7.194405049085617065e-02 7.194120436906814575e-02
6.664000000000000000e+03 4.100287353322162875e-02 4.138252200036846712e-02 4.048329010990363297e-02 4.008612646641293575e-02 4.105189070105552673e-02 4.104471206665039062e-02
5.916000000000000000e+03 1.197884875073109284e-01 1.319443289337982328e-01 1.287348806679716740e-01 1.221161949923452172e-01 1.193761825561523438e-01 1.191411465406417847e-01
6.265000000000000000e+03 7.841021542277713807e-02 6.127510143498354767e-02 1.051288067160588008e-01 8.237146247764459694e-02 6.278288364410400391e-02 6.300505250692367554e-02
6.665000000000000000e+03 5.996345867864008583e-02 6.290570851491940341e-02 8.767600615567762434e-02 5.850012501149699784e-02 4.747975990176200867e-02 5.969348549842834473e-02
5.919000000000000000e+03 1.055581961653059425e-01 1.034387550462253086e-01 1.117491506427929077e-01 1.055581958249309782e-01 1.035645157098770142e-01 1.032215580344200134e-01
6.266000000000000000e+03 5.283505319414612961e-02 5.215314035638708712e-02 4.508907521992611828e-02 5.350182901820207948e-02 5.128331854939460754e-02 5.128696188330650330e-02
6.267000000000000000e+03 5.492953286359746057e-02 5.429369640075631248e-02 6.540209832158298819e-02 5.238458652637428825e-02 5.453196540474891663e-02 5.450035631656646729e-02
6.271000000000000000e+03 8.472740388342496487e-02 8.686597001118108452e-02 8.936728257594631075e-02 8.472739936362463919e-02 8.225993067026138306e-02 8.037294447422027588e-02
6.666000000000000000e+03 7.400090345408655290e-02 7.567473732716988033e-02 1.156548913478421398e-01 7.366954667968450554e-02 7.401740550994873047e-02 7.363567501306533813e-02
5.922000000000000000e+03 7.348884338248878878e-02 9.224460288243765960e-02 6.309567698319233642e-02 7.593881666030362354e-02 6.394484639167785645e-02 6.390447169542312622e-02
6.272000000000000000e+03 7.413531730415245935e-02 1.629321890942330153e-01 1.074749508924846275e-01 7.413531764026112802e-02 7.430124282836914062e-02 7.072443515062332153e-02
5.923000000000000000e+03 4.751824639668244393e-02 4.190518082173420172e-02 4.649895844903587788e-02 4.644949165604666391e-02 3.965243324637413025e-02 4.657625779509544373e-02
6.668000000000000000e+03 5.901529533792766041e-02 6.978527878964589648e-02 5.030039969223340512e-02 5.813247393095091059e-02 5.173574015498161316e-02 5.170456320047378540e-02
6.277000000000000000e+03 4.773109073875416580e-02 5.832805938549068953e-02 4.061456491003125752e-02 4.900048104123375103e-02 4.113881662487983704e-02 4.118739441037178040e-02
6.669000000000000000e+03 1.339984692795852250e-01 8.663229063760660709e-02 6.804537875671615166e-02 1.339984688985322858e-01 1.346725970506668091e-01 1.325637996196746826e-01
6.278000000000000000e+03 8.526825347984159920e-02 8.580386420568252015e-02 6.285444101711376574e-02 8.508166386448798302e-02 7.275708019733428955e-02 7.153083384037017822e-02
6.671000000000000000e+03 4.763475329865800995e-02 5.039371096809210082e-02 4.606811611352257252e-02 4.731070583316403927e-02 4.512449726462364197e-02 4.510138183832168579e-02
6.672000000000000000e+03 1.069857502932801269e-01 1.112452670089389695e-01 9.120591903471758632e-02 1.069857511504821584e-01 1.046046540141105652e-01 8.774127066135406494e-02
6.281000000000000000e+03 1.143560024752736382e-01 1.469421122417434722e-01 1.076338426015160249e-01 1.190417153965317165e-01 9.784483909606933594e-02 9.789841622114181519e-02
6.673000000000000000e+03 1.022767290855828431e-01 1.203832444280769215e-01 8.588340075322760392e-02 1.022767295841510576e-01 9.579879790544509888e-02 9.768277406692504883e-02
6.675000000000000000e+03 9.667182674890513472e-02 9.876492134568121140e-02 1.035188222861111590e-01 9.667182680117693272e-02 9.394139051437377930e-02 8.964239060878753662e-02
5.925000000000000000e+03 6.168247769759926252e-02 7.005284257582890250e-02 9.299884909704017599e-02 6.214920141084607358e-02 6.169411912560462952e-02 6.166440248489379883e-02
6.676000000000000000e+03 1.423993561131935703e-01 1.255881206593296440e-01 1.356937610139806738e-01 1.423993564529851541e-01 1.147868558764457703e-01 1.235394701361656189e-01
6.678000000000000000e+03 1.440053509616599781e-01 1.869620893923092941e-01 1.241540500993906226e-01 1.440053480748818282e-01 1.583389490842819214e-01 1.368567198514938354e-01
5.927000000000000000e+03 8.454216043135523440e-02 2.695051670727734994e-01 7.085756472135849859e-02 8.353015549436636211e-02 8.178994059562683105e-02 8.172381669282913208e-02
5.929000000000000000e+03 1.090442070555706633e-01 1.199212475804491002e-01 1.365228701444569093e-01 1.090442068865554864e-01 1.005801111459732056e-01 9.420797228813171387e-02
5.930000000000000000e+03 9.161162572602125909e-02 8.772606410934469245e-02 8.022119874491727420e-02 9.161162574987062601e-02 9.165254980325698853e-02 7.719951122999191284e-02
5.931000000000000000e+03 8.752843996163098272e-02 7.635282060625364631e-02 5.924552746818460836e-02 8.681997826711236599e-02 8.366002887487411499e-02 8.730067312717437744e-02
5.932000000000000000e+03 5.962041953385223414e-02 5.056626601388482245e-02 6.478519742059585251e-02 6.110970896139467090e-02 5.952259898185729980e-02 5.565452203154563904e-02
5.933000000000000000e+03 1.120571169266632999e-01 4.164019588174235342e-01 1.207020375302653853e-01 1.185449127313126239e-01 1.111657470464706421e-01 1.086864843964576721e-01
6.680000000000000000e+03 5.341836743184907865e-02 6.052308302302743942e-02 6.179249061834950207e-02 5.409051422913023488e-02 5.215995758771896362e-02 5.214400589466094971e-02
5.934000000000000000e+03 8.341100928666203562e-02 8.689545577958655842e-02 6.151981998144191721e-02 8.327325907476897104e-02 8.360509574413299561e-02 8.341794461011886597e-02
6.683000000000000000e+03 7.880812670532941211e-02 8.031274744508466734e-02 7.454745031399155619e-02 7.772878012030934314e-02 1.003416553139686584e-01 7.773832976818084717e-02
6.684000000000000000e+03 7.321769966153618414e-02 7.000502856065590751e-02 8.301106110450673370e-02 7.853878078896434078e-02 7.115827500820159912e-02 6.829673796892166138e-02
6.685000000000000000e+03 6.971455224952557983e-02 6.941640868119920704e-02 9.680149719846237177e-02 6.980515033663020619e-02 6.812649220228195190e-02 6.789656728506088257e-02
6.282000000000000000e+03 4.983492490970754113e-02 5.463863569632983891e-02 4.630354434544031034e-02 5.027206378512188295e-02 4.191929474472999573e-02 4.192066937685012817e-02
6.686000000000000000e+03 1.096022553035076869e-01 1.222733961193859104e-01 1.068923541890374751e-01 1.077084906032348549e-01 1.030384153127670288e-01 1.031940206885337830e-01
6.688000000000000000e+03 8.664409820803513351e-02 8.541664889717699716e-02 8.786417213113369151e-02 8.664409908917641845e-02 8.611377328634262085e-02 7.868435978889465332e-02
6.689000000000000000e+03 1.392195767195767153e-01 1.429946172365706980e-01 1.391879046605783155e-01 1.392195767381609328e-01 1.392038613557815552e-01 1.339672952890396118e-01
6.690000000000000000e+03 1.194332432197641319e-01 3.048018197041837407e-01 1.197115162615888934e-01 1.194332431676277534e-01 1.174720898270606995e-01 1.132920607924461365e-01
6.283000000000000000e+03 6.773332891286833191e-02 7.346556537183959734e-02 7.253021465747341856e-02 7.019886053742285803e-02 6.378550082445144653e-02 6.375910341739654541e-02
6.692000000000000000e+03 8.215747748209818735e-02 1.151061532207836857e-01 9.432424010049274277e-02 8.215747728552953710e-02 8.602971583604812622e-02 8.060939610004425049e-02
5.935000000000000000e+03 3.978132599807666925e-02 3.974671143622221514e-02 5.513513149632031513e-02 3.879106849259833512e-02 3.936610743403434753e-02 3.929124027490615845e-02
5.940000000000000000e+03 5.254755593507742101e-02 6.185526013688837088e-02 5.445657630100227825e-02 5.254755591741293308e-02 5.155785754323005676e-02 4.378880932927131653e-02
6.284000000000000000e+03 8.125153680885124907e-02 9.079351354397456608e-02 5.199395341314683866e-02 8.046491000270514227e-02 5.458746477961540222e-02 5.458586290478706360e-02
6.694000000000000000e+03 4.043596047446170599e-02 4.206365564698939102e-02 3.563842207785777177e-02 3.973902719821793134e-02 4.045042023062705994e-02 4.017170891165733337e-02
5.943000000000000000e+03 1.010209736417022330e-01 9.882936587854965205e-02 9.995584432349807757e-02 9.410691823390629485e-02 9.647929668426513672e-02 9.647057205438613892e-02
6.285000000000000000e+03 1.159750771876477959e-01 3.115673135284153794e-01 8.273972516209830708e-02 1.260667775209821095e-01 8.023471385240554810e-02 8.026108145713806152e-02
6.695000000000000000e+03 7.199650635857972325e-02 6.961052683734769708e-02 6.876801645681361597e-02 7.286261997946631708e-02 7.169917970895767212e-02 7.086681574583053589e-02
6.696000000000000000e+03 6.923825967056208841e-02 1.966195162171351651e-01 8.122232584181079962e-02 7.005911601537773148e-02 6.875717639923095703e-02 6.800552457571029663e-02
6.697000000000000000e+03 8.203170132391077174e-02 9.314538567876223807e-02 8.186065492016536549e-02 8.241573205735999719e-02 8.075618743896484375e-02 8.066080510616302490e-02
6.699000000000000000e+03 9.421554220695911586e-02 7.779120785893649248e-02 6.782393714612260094e-02 8.832923718515060807e-02 5.862953886389732361e-02 6.091539189219474792e-02
6.286000000000000000e+03 4.903798007261360448e-02 8.542402156717139594e-02 5.202708586865544688e-02 5.149775087629142323e-02 4.802117124199867249e-02 4.802412167191505432e-02
5.944000000000000000e+03 6.840864149227640634e-02 6.906558547669514048e-02 6.258976426772423773e-02 6.797722271502640301e-02 6.388594955205917358e-02 6.384707987308502197e-02
5.945000000000000000e+03 1.011030050844381606e-01 1.666477880534026901e-01 9.656065571714991802e-02 1.018553702275182271e-01 9.252957254648208618e-02 9.141974896192550659e-02
6.287000000000000000e+03 7.961402493930450075e-02 1.180037993126036855e-01 8.541194630480514194e-02 7.783263392747882814e-02 7.961398363113403320e-02 7.925022393465042114e-02
6.288000000000000000e+03 1.021190419506917552e-01 1.181041701461972848e-01 6.872509692863169872e-02 1.021190400056150999e-01 8.079160749912261963e-02 8.595553040504455566e-02
6.701000000000000000e+03 3.292233181305778689e-02 3.338242436516775102e-02 4.712770208015174683e-02 3.250038469373734557e-02 3.293893113732337952e-02 3.277743235230445862e-02
6.290000000000000000e+03 7.299829663374977906e-02 1.393436659654913590e-01 8.138403260164193964e-02 7.597904940215059744e-02 6.992425769567489624e-02 7.003489136695861816e-02
6.291000000000000000e+03 4.318671227849427835e-02 5.355506312911218619e-02 8.904524100061421421e-02 4.005200427787228290e-02 4.287644848227500916e-02 4.284237325191497803e-02
6.293000000000000000e+03 9.616524657755166905e-02 9.630133309701628674e-02 1.021346116101932711e-01 9.384213023944353027e-02 8.349887281656265259e-02 9.321501106023788452e-02
6.703000000000000000e+03 8.373223014112184115e-02 8.444553235059715224e-02 8.817364333387765762e-02 8.321293336502033622e-02 8.121210336685180664e-02 8.122682571411132812e-02
6.704000000000000000e+03 3.288950918274999302e-02 3.209155154840959839e-02 4.731296950656833922e-02 3.288950889265723765e-02 2.647018991410732269e-02 2.587874419987201691e-02
6.296000000000000000e+03 6.710884181438503404e-02 1.190153108901737949e-01 6.219018428101658058e-02 6.976164613152384397e-02 6.080128625035285950e-02 6.070011481642723083e-02
6.705000000000000000e+03 8.040357915300275216e-02 7.894441328455158169e-02 6.955968415339688904e-02 7.867769607788321906e-02 7.158132642507553101e-02 7.160760462284088135e-02
6.297000000000000000e+03 6.394720545160476055e-02 6.832816916606394841e-02 9.800083321371909351e-02 5.642056319047653729e-02 4.117096960544586182e-02 4.123403504490852356e-02
6.706000000000000000e+03 9.554965291722240794e-02 1.042953560868974117e-01 6.937939524879682684e-02 9.257843442215550611e-02 8.325166255235671997e-02 7.524538040161132812e-02
6.298000000000000000e+03 7.559051623869879333e-02 8.139960078415450773e-02 8.101651999225831235e-02 7.589727209586186185e-02 7.556219398975372314e-02 7.446355372667312622e-02
6.707000000000000000e+03 7.235770991408679853e-02 1.400646771627999387e-01 7.196808288041531276e-02 7.235770941409430668e-02 6.585312634706497192e-02 5.334271490573883057e-02
6.304000000000000000e+03 9.471395791366750416e-02 9.888692086616654442e-02 1.172841624061398136e-01 9.246095399560116945e-02 9.433915466070175171e-02 9.409534186124801636e-02
6.305000000000000000e+03 1.127357506788723707e-01 3.293116708964310413e-01 1.019667625634421565e-01 1.127357497652496238e-01 1.049799472093582153e-01 9.181334823369979858e-02
6.709000000000000000e+03 5.407741575382510324e-02 5.492883446530347213e-02 6.301268763291002772e-02 5.002969871923780565e-02 5.405952781438827515e-02 5.390191450715065002e-02
6.306000000000000000e+03 4.111674682410264292e-02 6.089144579245783090e-02 7.890570034365711194e-02 4.216712714398553052e-02 4.049630090594291687e-02 4.051294550299644470e-02
6.711000000000000000e+03 9.037449103526128125e-02 1.927822901537184774e-01 8.551167500802375754e-02 9.037449100998833085e-02 7.524314522743225098e-02 8.752772957086563110e-02
6.308000000000000000e+03 1.213647983471662223e-01 1.488197908215404541e-01 8.532288911468227655e-02 1.203443417213425348e-01 8.082576841115951538e-02 8.144401013851165771e-02
6.309000000000000000e+03 1.691601016265021906e-01 2.115021844788265437e-01 8.284223768551930711e-02 1.714965981568185305e-01 9.347124397754669189e-02 8.205807209014892578e-02
6.310000000000000000e+03 1.136381286200197072e-01 9.523927742461110735e-02 1.020763511214807656e-01 1.126999660730353403e-01 9.708165377378463745e-02 9.637555480003356934e-02
5.946000000000000000e+03 6.015587636026088064e-02 6.236044872789622134e-02 8.377500466842632831e-02 6.065713550346230748e-02 6.016733124852180481e-02 6.016711518168449402e-02
6.713000000000000000e+03 5.849508411002796865e-02 5.971076311804643377e-02 5.748762256175392327e-02 5.774418352648297975e-02 4.286045953631401062e-02 4.275175929069519043e-02
6.311000000000000000e+03 8.121606253750852933e-02 8.417761403532539322e-02 9.401272651119108037e-02 8.073471536619902800e-02 8.121577650308609009e-02 8.120468258857727051e-02
6.314000000000000000e+03 9.625240156735442865e-02 1.071927528025098941e-01 1.079146121904832195e-01 9.816864150284629331e-02 8.786752820014953613e-02 8.827376365661621094e-02
5.947000000000000000e+03 1.189677716424464987e-01 1.577804473699765953e-01 1.270727556702437866e-01 1.241289079207314322e-01 1.153084486722946167e-01 1.152384951710700989e-01
6.716000000000000000e+03 1.094855688604616933e-01 1.240881529160631630e-01 1.140725540624880630e-01 1.112525315061094339e-01 1.089963763952255249e-01 1.089904457330703735e-01
6.316000000000000000e+03 1.450771052195821698e-01 2.186216919916931511e-01 9.587423402213245127e-02 1.450771063044262732e-01 1.988366544246673584e-01 1.395116746425628662e-01
5.948000000000000000e+03 6.601553243847377295e-02 6.654153460603211279e-02 7.105204116764217426e-02 6.584852623600336019e-02 6.598853319883346558e-02 6.232765316963195801e-02
5.949000000000000000e+03 1.252455705608973291e-01 2.066837065939807205e-01 9.549356277828485728e-02 1.252455712290594658e-01 1.233714297413825989e-01 1.094729751348495483e-01
5.950000000000000000e+03 8.652836737182241500e-02 8.708326477427250079e-02 8.417019164510594620e-02 8.652836770871853711e-02 8.363564312458038330e-02 8.193036168813705444e-02
6.318000000000000000e+03 8.064740290084305985e-02 9.185188921049093624e-02 6.729047109356460499e-02 8.136188465269010572e-02 7.494717836380004883e-02 7.236057519912719727e-02
5.951000000000000000e+03 1.004356564564833909e-01 9.198657139134235050e-02 9.104701741348070199e-02 1.023741614026851404e-01 8.878999203443527222e-02 8.863683044910430908e-02
6.321000000000000000e+03 7.475923176568237405e-02 7.944310742483177978e-02 1.181183162724317448e-01 7.475388265198638915e-02 4.916635900735855103e-02 4.888594895601272583e-02
5.952000000000000000e+03 4.114436233735566800e-02 4.806805511881042520e-02 7.752254618523012064e-02 4.047319068585616270e-02 4.114234447479248047e-02 4.103802517056465149e-02
6.322000000000000000e+03 1.164150101988540575e-01 1.185427602693448490e-01 1.037942936460221344e-01 1.179162657724918128e-01 1.119583919644355774e-01 1.107580587267875671e-01
6.324000000000000000e+03 9.791980394996424586e-02 9.824491135495992677e-02 1.135332366895670103e-01 9.788092274259134473e-02 9.792006015777587891e-02 9.769327938556671143e-02
5.954000000000000000e+03 1.055398746937996485e-01 1.261656761555878248e-01 1.054641490550553007e-01 1.056298284108963953e-01 1.055411919951438904e-01 1.041327938437461853e-01
